PersPerFam,PctHousLess3BR,householdsize,NumIlleg,state,PersPerRentOccHous,PctHousOwnOcc,PctWorkMomYoungKids,MedRentPctHousInc,NumUnderPov,ViolentCrimesPerPop
0.74,0.5,0.09531017980432487,0.0,79,0.77,0.71,0.31,0.39,0.0,0.22
0.23,0.5,0.598836501088704,0.12221763272424921,21,0.39,0.39,0.59,0.44,0.1310282624064041,0.21
0.52,0.5,0.15700374880966475,0.009950330853168083,6,0.49,0.49,0.31,0.19,0.0295588022415444,0.03
0.7,0.5,0.009950330853168083,0.0,18,0.54,0.48,0.62,0.48,0.009950330853168083,0.2
0.62,0.0,0.0,0.009950330853168083,66,0.53,0.55,0.38,0.44,0.06765864847381481,0.09
0.44,0.5,0.22314355131420976,0.10436001532424277,23,0.47,0.42,0.47,0.56,0.10436001532424277,0.11
0.75,0.0,0.058268908123975775,0.009950330853168083,50,0.73,0.71,0.33,0.65,0.0295588022415444,0.0
0.66,0.0,0.009950330853168083,0.0295588022415444,99,0.57,0.49,0.91,0.37,0.06765864847381481,0.13
0.58,0.0,0.0,0.009950330853168083,6,0.44,0.5,0.24,0.58,0.0295588022415444,0.17
0.23,0.0,0.5653138090500605,0.12221763272424921,3,0.0,0.03,0.25,0.62,0.13976194237515868,0.46
0.76,0.5,0.12221763272424921,0.0,6,0.74,0.73,0.42,0.15,0.009950330853168083,0.24
0.84,0.5,0.0,0.0,53,0.78,0.73,0.31,0.22,0.019802627296179712,0.08
0.91,0.5,0.058268908123975775,0.0,21,0.93,0.88,0.4,0.53,0.0,0.66
0.73,0.5,0.0295588022415444,0.0,6,0.78,0.81,0.64,0.46,0.009950330853168083,0.25
0.54,0.0,0.0,0.009950330853168083,6,0.63,0.67,0.26,0.49,0.039220713153281295,0.07
0.91,0.5,0.009950330853168083,0.0,3,0.76,0.69,0.36,0.59,0.0,0.56
0.54,0.0,0.039220713153281295,0.019802627296179712,18,0.28,0.38,0.44,0.74,0.039220713153281295,0.0
0.71,0.5,0.11332868530700317,0.0,6,0.7,0.7,0.71,0.22,0.009950330853168083,0.04
0.78,0.5,0.019802627296179712,0.009950330853168083,53,0.61,0.56,0.46,0.6,0.009950330853168083,0.15
0.91,0.5,0.039220713153281295,0.0,3,0.92,0.91,0.73,0.54,0.0,0.41
0.53,0.5,0.009950330853168083,0.009950330853168083,21,0.47,0.43,0.46,0.59,0.019802627296179712,0.2
0.72,0.5,0.0295588022415444,0.009950330853168083,21,0.55,0.47,0.6,0.42,0.009950330853168083,0.06
0.48,0.5,0.16551443847757338,0.0,6,0.56,0.55,0.45,0.39,0.019802627296179712,0.2
0.91,1.0,0.009950330853168083,0.0,18,0.92,0.91,0.41,0.59,0.0,0.05
0.74,0.5,0.019802627296179712,0.009950330853168083,37,0.58,0.53,0.22,0.63,0.019802627296179712,0.18
0.53,0.0,0.0,0.009950330853168083,66,0.58,0.61,0.42,0.42,0.06765864847381481,0.07
0.86,0.5,0.0295588022415444,0.0,66,0.79,0.74,0.5,0.33,0.0,0.91
0.55,0.0,0.0295588022415444,0.019802627296179712,50,0.33,0.33,0.54,0.84,0.0295588022415444,0.15
0.51,0.0,0.019802627296179712,0.06765864847381481,53,0.07,0.12,0.12,1.0,0.07696104113612832,0.13
0.23,0.0,0.4054651081081644,0.12221763272424921,25,0.12,0.12,0.44,0.54,0.13976194237515868,0.03
0.37,0.0,0.04879016416943201,0.009950330853168083,18,0.22,0.26,0.33,0.49,0.039220713153281295,0.05
0.86,0.5,0.0295588022415444,0.0,15,0.92,0.92,0.41,0.5,0.0,0.36
0.81,0.5,0.009950330853168083,0.009950330853168083,38,0.82,0.76,0.55,0.51,0.0295588022415444,0.86
0.25,0.0,0.07696104113612832,0.0295588022415444,7,0.01,0.03,0.33,0.71,0.0295588022415444,0.11
0.23,0.5,0.5538851132264376,0.12221763272424921,99,0.57,0.58,0.22,0.3,0.13976194237515868,0.18
0.4,0.0,0.0295588022415444,0.009950330853168083,53,0.23,0.18,0.82,0.36,0.009950330853168083,0.06
0.23,0.0,0.4762341789963716,0.019802627296179712,6,0.4,0.46,0.55,0.77,0.019802627296179712,0.28
0.23,0.5,0.598836501088704,0.019802627296179712,35,0.41,0.36,0.73,0.56,0.009950330853168083,0.01
0.45,0.0,0.058268908123975775,0.04879016416943201,33,0.22,0.26,0.34,0.6,0.09531017980432487,0.05
0.5,0.0,0.1310282624064041,0.019802627296179712,38,0.18,0.23,0.2,0.34,0.058268908123975775,0.52
0.91,0.5,0.08617769624105233,0.0,25,0.87,0.83,0.2,0.63,0.0,0.21
0.58,0.0,0.009950330853168083,0.009950330853168083,18,0.57,0.58,0.45,0.56,0.0295588022415444,0.04
0.49,0.0,0.019802627296179712,0.09531017980432487,37,0.06,0.09,0.27,0.94,0.11332868530700317,0.55
0.45,0.0,0.04879016416943201,0.039220713153281295,37,0.41,0.42,0.41,0.22,0.09531017980432487,0.01
0.79,0.5,0.019802627296179712,0.0,38,0.58,0.55,0.51,0.6,0.009950330853168083,0.36
0.83,0.5,0.009950330853168083,0.0,6,0.75,0.71,0.75,0.39,0.0,0.36
0.4,0.0,0.14842000511827327,0.04879016416943201,37,0.15,0.19,0.21,0.61,0.08617769624105233,0.07
0.23,0.0,0.598836501088704,0.10436001532424277,37,0.26,0.28,0.36,0.37,0.12221763272424921,0.85
0.91,0.5,0.0295588022415444,0.009950330853168083,35,0.87,0.86,0.51,0.49,0.0,0.08
0.54,0.5,0.07696104113612832,0.019802627296179712,53,0.53,0.53,0.46,0.14,0.04879016416943201,0.12
0.51,0.0,0.009950330853168083,0.06765864847381481,38,0.0,0.01,0.13,0.99,0.09531017980432487,0.25
0.49,0.0,0.15700374880966475,0.039220713153281295,38,0.42,0.41,0.33,0.7,0.058268908123975775,1.0
0.5,0.0,0.009950330853168083,0.019802627296179712,18,0.41,0.41,0.38,0.22,0.039220713153281295,0.04
0.45,0.0,0.019802627296179712,0.009950330853168083,6,0.39,0.41,0.47,0.39,0.019802627296179712,0.36
0.74,0.5,0.009950330853168083,0.0,5,0.82,0.78,0.72,0.59,0.0,0.41
0.69,0.0,0.009950330853168083,0.009950330853168083,34,0.5,0.46,0.16,0.74,0.0295588022415444,0.33
0.54,0.5,0.2151113796169455,0.009950330853168083,3,0.38,0.34,0.63,0.41,0.009950330853168083,0.33
0.51,0.5,0.23111172096338664,0.019802627296179712,66,0.62,0.61,0.38,0.41,0.019802627296179712,0.19
0.76,0.5,0.09531017980432487,0.0,45,0.69,0.57,0.59,0.52,0.0,0.14
0.39,0.0,0.29266961396282004,0.06765864847381481,23,0.44,0.46,0.49,0.19,0.12221763272424921,0.07
0.46,0.0,0.08617769624105233,0.0,6,0.47,0.48,0.19,0.13,0.019802627296179712,0.15
0.63,0.5,0.5933268452777344,0.019802627296179712,3,0.81,0.75,0.9,0.54,0.009950330853168083,0.08
0.55,0.5,0.07696104113612832,0.019802627296179712,38,0.5,0.49,0.47,0.66,0.0295588022415444,0.1
0.79,0.5,0.04879016416943201,0.0,38,0.72,0.67,0.67,0.38,0.019802627296179712,0.04
0.71,0.5,0.08617769624105233,0.0,66,0.7,0.71,0.24,0.23,0.0295588022415444,0.04
0.77,0.5,0.09531017980432487,0.0,25,0.67,0.58,0.34,0.6,0.009950330853168083,0.08
0.65,0.0,0.08617769624105233,0.009950330853168083,15,0.24,0.27,0.66,0.61,0.009950330853168083,0.14
0.79,0.5,0.009950330853168083,0.0,18,0.69,0.61,0.35,0.45,0.009950330853168083,0.04
0.48,0.0,0.14842000511827327,0.0295588022415444,18,0.06,0.13,0.39,0.8,0.0295588022415444,0.16
0.5,0.5,0.10436001532424277,0.009950330853168083,41,0.41,0.38,0.79,0.38,0.009950330853168083,0.27
0.88,0.5,0.058268908123975775,0.0,45,0.67,0.55,0.35,0.37,0.009950330853168083,0.13
0.25,0.0,0.598836501088704,0.12221763272424921,33,0.41,0.47,0.2,0.82,0.13976194237515868,0.09
0.6,0.5,0.04879016416943201,0.009950330853168083,77,0.54,0.52,0.51,0.22,0.009950330853168083,0.09
0.58,0.0,0.06765864847381481,0.04879016416943201,33,0.43,0.41,0.51,0.61,0.058268908123975775,0.56
0.66,0.5,0.33647223662121295,0.0,6,0.87,0.87,0.76,0.6,0.009950330853168083,0.52
0.42,0.0,0.019802627296179712,0.009950330853168083,61,0.45,0.4,0.48,0.37,0.0295588022415444,0.12
0.4,0.0,0.173953307123438,0.009950330853168083,3,0.52,0.45,0.4,0.38,0.009950330853168083,0.12
0.8,0.5,0.009950330853168083,0.0,17,0.49,0.47,0.4,0.63,0.009950330853168083,0.41
0.41,0.0,0.019802627296179712,0.04879016416943201,5,0.32,0.27,0.48,0.58,0.07696104113612832,0.87
0.64,0.5,0.009950330853168083,0.009950330853168083,9,0.53,0.48,0.51,0.66,0.009950330853168083,0.01
0.53,0.5,0.3852624007906449,0.019802627296179712,18,0.54,0.53,0.69,0.25,0.0295588022415444,0.06
0.87,1.0,0.019802627296179712,0.0,18,0.89,0.89,0.38,0.77,0.009950330853168083,0.03
0.48,0.0,0.32208349916911333,0.009950330853168083,66,0.24,0.3,0.58,0.37,0.019802627296179712,0.11
0.72,0.5,0.0,0.0,89,0.62,0.55,0.71,0.47,0.019802627296179712,0.15
0.76,0.5,0.019802627296179712,0.019802627296179712,3,0.77,0.71,0.59,0.54,0.039220713153281295,0.24
0.67,0.5,0.009950330853168083,0.0,7,0.69,0.67,0.55,0.49,0.0,0.21
0.67,0.5,0.0295588022415444,0.019802627296179712,18,0.52,0.53,0.15,0.39,0.10436001532424277,0.03
0.78,0.5,0.1988508587451652,0.019802627296179712,66,0.59,0.58,0.63,0.79,0.009950330853168083,0.87
0.51,0.5,0.12221763272424921,0.0295588022415444,37,0.54,0.51,0.61,0.11,0.08617769624105233,0.39
0.59,0.0,0.009950330853168083,0.009950330853168083,97,0.39,0.4,0.64,0.37,0.039220713153281295,0.23
0.72,0.5,0.019802627296179712,0.0,17,0.62,0.58,0.6,0.53,0.0,0.1
0.55,0.5,0.019802627296179712,0.019802627296179712,38,0.45,0.42,0.3,0.15,0.04879016416943201,0.59
0.71,0.5,0.04879016416943201,0.0,85,0.85,0.84,0.4,0.2,0.0,0.24
0.43,0.0,0.2851789422336624,0.009950330853168083,6,0.04,0.04,0.66,0.63,0.0295588022415444,0.13
0.69,0.5,0.15700374880966475,0.009950330853168083,66,0.66,0.64,0.43,0.78,0.009950330853168083,0.11
0.78,0.5,0.0295588022415444,0.009950330853168083,18,0.75,0.7,0.64,0.2,0.009950330853168083,0.59
0.5,0.0,0.09531017980432487,0.009950330853168083,18,0.18,0.13,0.47,0.41,0.07696104113612832,0.01
0.54,0.0,0.0,0.009950330853168083,66,0.45,0.43,0.63,0.42,0.019802627296179712,0.41
0.78,0.5,0.1310282624064041,0.009950330853168083,5,0.79,0.74,0.46,0.34,0.0,0.13
0.45,0.0,0.0295588022415444,0.009950330853168083,6,0.26,0.33,0.44,0.67,0.009950330853168083,0.24
0.73,0.5,0.04879016416943201,0.0,3,0.7,0.64,0.75,0.54,0.009950330853168083,0.1
0.87,0.5,0.08617769624105233,0.0,7,0.89,0.88,0.22,0.59,0.0,0.4
0.57,0.0,0.2851789422336624,0.039220713153281295,37,0.37,0.36,0.64,0.32,0.10436001532424277,0.82
0.6,0.5,0.058268908123975775,0.0,66,0.39,0.38,0.57,0.24,0.0295588022415444,0.09
0.44,0.0,0.019802627296179712,0.0295588022415444,18,0.39,0.45,0.39,0.54,0.06765864847381481,0.18
0.5,0.5,0.4252677354043441,0.04879016416943201,37,0.53,0.52,0.68,0.16,0.07696104113612832,0.16
0.91,0.5,0.0295588022415444,0.0,35,0.94,0.92,0.39,0.61,0.0,0.13
0.4,0.5,0.4510756193602167,0.039220713153281295,18,0.45,0.48,0.58,0.25,0.058268908123975775,0.33
0.56,0.5,0.009950330853168083,0.009950330853168083,75,0.49,0.46,0.2,0.13,0.0295588022415444,0.06
0.61,0.0,0.10436001532424277,0.0,66,0.64,0.63,0.75,0.25,0.0295588022415444,0.1
0.52,0.0,0.10436001532424277,0.0,6,0.46,0.44,0.69,0.21,0.009950330853168083,0.04
0.23,0.0,0.598836501088704,0.12221763272424921,13,0.13,0.08,0.6,0.61,0.11332868530700317,0.23
0.35,0.5,0.15700374880966475,0.058268908123975775,93,0.35,0.33,0.53,0.5,0.08617769624105233,0.08
0.64,0.5,0.009950330853168083,0.009950330853168083,18,0.59,0.53,0.55,0.41,0.019802627296179712,0.1
0.45,0.0,0.09531017980432487,0.0,6,0.49,0.49,0.84,0.16,0.019802627296179712,0.01
0.28,0.5,0.5766133643039938,0.07696104113612832,37,0.46,0.46,0.67,0.41,0.08617769624105233,0.1
0.48,0.5,0.039220713153281295,0.009950330853168083,41,0.51,0.49,0.47,0.54,0.009950330853168083,0.17
0.31,0.5,0.598836501088704,0.09531017980432487,50,0.51,0.54,0.59,0.22,0.1310282624064041,0.89
0.83,0.0,0.06765864847381481,0.009950330853168083,27,0.59,0.49,0.42,0.47,0.009950330853168083,0.85
0.41,0.0,0.23111172096338664,0.058268908123975775,17,0.11,0.12,0.55,0.46,0.07696104113612832,0.14
0.75,0.5,0.009950330853168083,0.009950330853168083,7,0.76,0.69,0.37,0.62,0.019802627296179712,0.32
0.84,0.5,0.019802627296179712,0.0,66,0.76,0.72,0.44,0.2,0.0,0.03
0.91,0.5,0.0,0.0,39,0.87,0.8,0.27,0.57,0.0,0.09
0.43,0.0,0.3920420877760237,0.039220713153281295,3,0.2,0.17,0.53,0.68,0.019802627296179712,0.2
0.26,0.0,0.598836501088704,0.039220713153281295,18,0.32,0.36,0.69,0.46,0.04879016416943201,0.54
0.8,0.5,0.0,0.0,79,0.73,0.67,0.61,0.21,0.0,0.15
0.74,0.5,0.11332868530700317,0.009950330853168083,34,0.71,0.68,0.47,0.58,0.019802627296179712,0.18
0.71,0.5,0.13976194237515868,0.009950330853168083,50,0.59,0.6,0.58,0.51,0.04879016416943201,0.24
0.74,0.5,0.0,0.0,63,0.66,0.62,0.87,0.28,0.0,0.94
0.58,0.5,0.0,0.009950330853168083,79,0.55,0.52,0.19,0.33,0.0295588022415444,0.65
0.62,0.0,0.019802627296179712,0.009950330853168083,18,0.51,0.49,0.68,0.39,0.009950330853168083,0.06
0.81,0.5,0.039220713153281295,0.0,17,0.72,0.67,0.46,0.6,0.0,0.05
0.55,0.5,0.5068176023684519,0.019802627296179712,25,0.68,0.62,0.68,0.63,0.019802627296179712,0.26
0.73,0.5,0.07696104113612832,0.009950330853168083,15,0.73,0.65,0.41,0.42,0.009950330853168083,0.12
0.48,0.5,0.412109650826833,0.009950330853168083,61,0.57,0.61,0.13,0.4,0.0295588022415444,0.03
0.47,0.5,0.4054651081081644,0.019802627296179712,48,0.48,0.53,0.51,0.37,0.039220713153281295,0.41
0.62,0.0,0.058268908123975775,0.009950330853168083,44,0.41,0.39,0.55,0.42,0.009950330853168083,0.01
0.56,0.5,0.009950330853168083,0.0,44,0.53,0.49,0.57,0.35,0.009950330853168083,0.15
0.65,0.5,0.18232155679395465,0.009950330853168083,21,0.58,0.51,0.87,0.17,0.0295588022415444,0.15
0.62,0.5,0.1310282624064041,0.09531017980432487,41,0.46,0.44,0.48,0.53,0.13976194237515868,0.04
0.85,0.5,0.009950330853168083,0.0,44,0.21,0.25,0.32,0.4,0.04879016416943201,0.03
0.23,0.0,0.598836501088704,0.019802627296179712,61,0.36,0.41,0.54,0.12,0.0295588022415444,0.06
0.63,0.5,0.04879016416943201,0.0295588022415444,8,0.44,0.46,0.43,0.59,0.04879016416943201,0.09
0.51,0.0,0.019802627296179712,0.009950330853168083,21,0.45,0.41,0.6,0.38,0.039220713153281295,0.28
0.66,0.5,0.07696104113612832,0.009950330853168083,48,0.71,0.68,0.33,0.01,0.019802627296179712,0.07
0.35,0.0,0.04879016416943201,0.0,61,0.35,0.37,0.42,0.4,0.0295588022415444,0.16
0.85,0.5,0.10436001532424277,0.009950330853168083,23,0.66,0.61,0.44,0.54,0.0295588022415444,0.41
0.65,0.0,0.10436001532424277,0.0,5,0.47,0.38,0.55,0.58,0.0,0.22
0.75,0.5,0.009950330853168083,0.0,9,0.69,0.63,0.36,0.63,0.0,0.03
0.91,0.5,0.0,0.0,7,0.85,0.79,0.57,0.44,0.0,0.35
0.32,0.0,0.4824261492442927,0.019802627296179712,44,0.3,0.31,0.78,0.35,0.039220713153281295,0.63
0.84,0.5,0.058268908123975775,0.0,3,0.75,0.69,0.25,0.3,0.009950330853168083,0.09
0.23,0.0,0.5822156198526637,0.058268908123975775,19,0.35,0.33,0.55,0.39,0.11332868530700317,0.25
0.51,0.5,0.13976194237515868,0.009950330853168083,61,0.58,0.59,0.84,0.37,0.009950330853168083,0.22
0.81,0.5,0.09531017980432487,0.0,22,0.68,0.66,0.45,0.41,0.009950330853168083,1.0
0.82,0.5,0.009950330853168083,0.0,23,0.84,0.79,0.45,0.59,0.009950330853168083,0.36
0.88,0.5,0.04879016416943201,0.0,17,0.8,0.75,0.36,0.34,0.0,0.81
0.73,0.5,0.009950330853168083,0.0,44,0.61,0.61,0.38,0.73,0.009950330853168083,0.27
0.54,0.0,0.009950330853168083,0.0,61,0.61,0.62,0.37,0.32,0.009950330853168083,0.07
0.23,0.0,0.598836501088704,0.0295588022415444,3,0.32,0.27,0.42,0.41,0.0295588022415444,0.04
0.61,0.0,0.019802627296179712,0.019802627296179712,19,0.39,0.41,0.41,0.58,0.04879016416943201,0.61
0.7,0.0,0.019802627296179712,0.009950330853168083,21,0.75,0.77,0.65,0.65,0.0295588022415444,0.24
0.78,0.5,0.0295588022415444,0.0,3,0.82,0.79,0.73,0.47,0.0,0.95
0.84,0.5,0.0,0.0,5,0.84,0.81,0.51,0.53,0.009950330853168083,0.81
0.89,0.5,0.0,0.0,3,0.89,0.86,0.49,0.37,0.009950330853168083,0.12
0.75,0.0,0.009950330853168083,0.0,61,0.78,0.75,0.65,0.38,0.0,1.0
0.63,0.5,0.16551443847757338,0.009950330853168083,48,0.28,0.37,0.56,0.49,0.019802627296179712,0.05
0.37,0.5,0.26236426446749106,0.019802627296179712,81,0.52,0.5,0.17,0.11,0.04879016416943201,0.38
0.7,0.0,0.009950330853168083,0.009950330853168083,19,0.48,0.49,0.45,0.89,0.0295588022415444,0.37
0.82,0.5,0.039220713153281295,0.009950330853168083,1,0.65,0.62,0.05,0.41,0.019802627296179712,0.53
0.91,0.5,0.0,0.0,71,0.83,0.83,0.52,0.41,0.0,0.23
0.68,0.5,0.10436001532424277,0.0295588022415444,10,0.59,0.56,0.73,0.46,0.06765864847381481,0.26
0.3,0.0,0.35065687161316933,0.0295588022415444,48,0.32,0.34,0.46,0.65,0.039220713153281295,0.04
0.73,0.5,0.07696104113612832,0.009950330853168083,21,0.65,0.68,0.5,0.68,0.019802627296179712,0.18
0.5,0.0,0.16551443847757338,0.058268908123975775,10,0.6,0.57,0.25,0.12,0.09531017980432487,0.62
0.56,0.0,0.019802627296179712,0.009950330853168083,19,0.66,0.7,0.76,0.51,0.039220713153281295,0.5
0.56,0.0,0.058268908123975775,0.08617769624105233,11,0.27,0.33,0.54,0.65,0.13976194237515868,0.14
0.36,0.5,0.27002713721306015,0.009950330853168083,44,0.54,0.56,0.79,0.35,0.019802627296179712,0.06
0.65,0.5,0.019802627296179712,0.019802627296179712,21,0.58,0.58,0.41,0.38,0.04879016416943201,0.54
0.69,0.5,0.009950330853168083,0.0,48,0.64,0.6,0.66,0.42,0.009950330853168083,0.61
0.91,0.5,0.009950330853168083,0.0,22,0.9,0.89,0.53,0.58,0.0,0.35
0.64,0.0,0.058268908123975775,0.009950330853168083,23,0.24,0.26,0.49,0.5,0.09531017980432487,0.38
0.87,0.5,0.019802627296179712,0.0,13,0.88,0.85,0.66,0.63,0.0,0.72
0.6,0.0,0.009950330853168083,0.0295588022415444,23,0.49,0.5,0.5,0.32,0.12221763272424921,0.04
0.23,0.0,0.598836501088704,0.0295588022415444,61,0.27,0.31,0.66,0.33,0.019802627296179712,0.09
0.58,0.0,0.04879016416943201,0.019802627296179712,23,0.39,0.38,0.64,0.44,0.058268908123975775,0.51
0.23,0.0,0.598836501088704,0.06765864847381481,21,0.35,0.37,0.6,0.42,0.07696104113612832,0.54
0.33,0.5,0.3852624007906449,0.058268908123975775,3,0.49,0.5,0.5,0.08,0.07696104113612832,0.45
0.66,0.0,0.019802627296179712,0.009950330853168083,48,0.61,0.62,0.17,0.49,0.04879016416943201,0.1
0.71,0.5,0.0295588022415444,0.0,77,0.64,0.56,0.53,0.43,0.009950330853168083,0.07
0.41,0.5,0.019802627296179712,0.019802627296179712,61,0.54,0.56,0.13,0.56,0.04879016416943201,0.01
0.44,0.0,0.23111172096338664,0.009950330853168083,44,0.48,0.48,0.7,0.28,0.019802627296179712,0.16
0.75,0.5,0.0,0.0,48,0.78,0.74,0.49,0.08,0.009950330853168083,0.29
0.6,0.0,0.0,0.009950330853168083,48,0.48,0.48,0.25,0.57,0.08617769624105233,0.42
0.57,0.5,0.0295588022415444,0.0,44,0.6,0.61,0.65,0.48,0.019802627296179712,0.18
0.36,0.0,0.5538851132264376,0.058268908123975775,19,0.41,0.43,0.78,0.35,0.058268908123975775,0.36
0.26,0.0,0.2776317365982795,0.039220713153281295,8,0.43,0.47,0.62,0.56,0.058268908123975775,0.1
0.58,0.0,0.13976194237515868,0.04879016416943201,50,0.23,0.21,0.7,0.37,0.13976194237515868,0.03
0.42,0.0,0.35065687161316933,0.07696104113612832,10,0.36,0.34,0.48,0.34,0.13976194237515868,0.62
0.25,0.0,0.598836501088704,0.039220713153281295,22,0.52,0.59,0.74,0.7,0.0295588022415444,0.08
0.48,0.5,0.11332868530700317,0.039220713153281295,21,0.42,0.47,0.22,0.59,0.058268908123975775,0.12
0.91,0.5,0.009950330853168083,0.0,44,0.88,0.88,0.54,0.57,0.0,0.23
0.91,0.5,0.039220713153281295,0.0,44,0.87,0.87,0.33,0.65,0.0,0.18
0.43,0.0,0.33647223662121295,0.0295588022415444,19,0.15,0.16,0.56,0.41,0.04879016416943201,0.28
0.81,0.5,0.07696104113612832,0.0,48,0.62,0.56,0.4,0.24,0.009950330853168083,0.09
0.47,0.5,0.5128236264286637,0.019802627296179712,44,0.56,0.56,0.66,0.19,0.019802627296179712,0.2
0.58,0.0,0.2151113796169455,0.009950330853168083,19,0.28,0.25,0.49,0.5,0.039220713153281295,0.09
0.71,0.5,0.019802627296179712,0.009950330853168083,44,0.63,0.59,0.5,0.18,0.009950330853168083,0.16
0.55,0.0,0.10436001532424277,0.0,44,0.49,0.47,0.58,0.28,0.019802627296179712,0.06
0.57,0.0,0.0,0.0,48,0.66,0.68,0.29,0.63,0.019802627296179712,0.23
0.72,0.5,0.18232155679395465,0.0,61,0.66,0.63,0.81,0.26,0.0,0.82
0.8,0.5,0.0295588022415444,0.0,8,0.69,0.65,0.49,0.78,0.009950330853168083,0.15
0.45,0.0,0.31481073984003355,0.0295588022415444,21,0.55,0.56,0.4,0.35,0.06765864847381481,0.02
0.55,0.0,0.06765864847381481,0.0,48,0.52,0.47,0.68,0.18,0.019802627296179712,0.9
0.59,0.0,0.019802627296179712,0.039220713153281295,10,0.47,0.48,0.43,0.63,0.04879016416943201,0.34
0.64,0.5,0.15700374880966475,0.058268908123975775,10,0.6,0.6,0.48,0.7,0.06765864847381481,0.01
0.8,0.5,0.009950330853168083,0.0,3,0.75,0.67,0.52,0.34,0.009950330853168083,0.21
0.91,0.5,0.009950330853168083,0.0,48,0.94,0.9,0.55,0.18,0.0,0.06
0.65,0.5,0.019802627296179712,0.009950330853168083,23,0.6,0.59,0.52,0.66,0.0295588022415444,0.59
0.67,0.0,0.058268908123975775,0.009950330853168083,21,0.34,0.29,0.52,0.54,0.039220713153281295,0.66
0.85,0.5,0.04879016416943201,0.0,91,0.74,0.65,0.4,0.48,0.0,0.2
0.86,0.5,0.009950330853168083,0.0,61,0.83,0.84,0.31,0.47,0.0,0.1
0.72,0.0,0.009950330853168083,0.0,11,0.42,0.36,0.74,0.23,0.0295588022415444,0.4
0.64,0.5,0.18232155679395465,0.009950330853168083,22,0.48,0.45,0.69,0.31,0.0295588022415444,0.17
0.82,0.5,0.13976194237515868,0.0,44,0.57,0.53,0.37,0.37,0.0,0.04
0.79,0.5,0.27002713721306015,0.0,44,0.09,0.16,0.32,0.32,0.009950330853168083,0.28
0.49,0.0,0.09531017980432487,0.019802627296179712,11,0.43,0.42,0.52,0.63,0.039220713153281295,0.13
0.62,0.0,0.2468600779315258,0.009950330853168083,44,0.52,0.54,0.78,0.41,0.019802627296179712,0.27
0.36,0.0,0.11332868530700317,0.0295588022415444,21,0.24,0.26,0.37,0.3,0.04879016416943201,0.23
0.81,0.5,0.0295588022415444,0.0,44,0.74,0.67,0.4,0.24,0.0,0.59
0.65,0.5,0.058268908123975775,0.009950330853168083,91,0.51,0.43,0.28,0.3,0.019802627296179712,0.12
0.66,0.5,0.019802627296179712,0.0,9,0.49,0.49,0.56,0.58,0.019802627296179712,0.01
0.85,0.5,0.019802627296179712,0.009950330853168083,10,0.79,0.78,0.39,0.83,0.009950330853168083,0.23
0.81,0.0,0.019802627296179712,0.0,15,0.61,0.55,0.66,0.8,0.009950330853168083,0.02
0.52,0.0,0.173953307123438,0.06765864847381481,11,0.39,0.4,0.44,0.63,0.09531017980432487,0.17
0.7,0.0,0.15700374880966475,0.0,23,0.33,0.26,0.75,0.56,0.009950330853168083,0.07
0.79,0.5,0.0,0.0,9,0.69,0.61,0.65,0.39,0.009950330853168083,0.05
0.36,0.0,0.4574248470388754,0.12221763272424921,72,0.51,0.47,0.63,0.27,0.13976194237515868,0.12
0.91,1.0,0.009950330853168083,0.0,25,0.98,0.98,0.18,0.67,0.0,0.1
0.72,0.5,0.009950330853168083,0.0,61,0.75,0.72,0.73,0.3,0.0,0.11
0.8,0.5,0.019802627296179712,0.0,11,0.71,0.64,0.58,0.3,0.0,0.1
0.62,0.0,0.13976194237515868,0.019802627296179712,59,0.42,0.39,0.2,0.58,0.019802627296179712,0.11
0.83,0.0,0.009950330853168083,0.0,21,0.3,0.29,0.6,0.37,0.058268908123975775,0.16
0.82,0.5,0.019802627296179712,0.0,61,0.79,0.75,0.61,0.6,0.0,0.05
0.8,0.5,0.039220713153281295,0.009950330853168083,3,0.75,0.7,0.52,0.41,0.019802627296179712,0.24
0.23,0.5,0.598836501088704,0.039220713153281295,61,0.38,0.4,0.92,0.45,0.0295588022415444,0.33
0.67,0.5,0.019802627296179712,0.009950330853168083,23,0.62,0.57,0.57,0.27,0.058268908123975775,0.19
0.64,0.5,0.009950330853168083,0.019802627296179712,50,0.6,0.57,0.5,0.56,0.06765864847381481,0.19
0.39,0.0,0.26236426446749106,0.009950330853168083,61,0.54,0.57,0.51,0.36,0.009950330853168083,0.21
0.91,0.5,0.0295588022415444,0.0,35,0.86,0.82,0.28,0.7,0.0,0.16
0.68,0.5,0.009950330853168083,0.0,27,0.52,0.48,0.66,0.43,0.009950330853168083,0.19
0.75,0.0,0.07696104113612832,0.009950330853168083,13,0.54,0.44,0.43,0.63,0.019802627296179712,0.04
0.64,0.0,0.10436001532424277,0.0,61,0.57,0.6,0.49,0.28,0.019802627296179712,0.05
0.61,0.0,0.019802627296179712,0.009950330853168083,44,0.55,0.51,0.68,0.04,0.019802627296179712,0.34
0.56,0.0,0.058268908123975775,0.019802627296179712,23,0.43,0.44,0.57,0.63,0.0295588022415444,0.23
0.63,0.5,0.06765864847381481,0.009950330853168083,61,0.54,0.58,0.47,0.38,0.019802627296179712,0.1
0.52,0.0,0.12221763272424921,0.009950330853168083,48,0.59,0.58,0.32,0.22,0.039220713153281295,0.24
0.69,0.5,0.09531017980432487,0.009950330853168083,21,0.63,0.6,0.58,0.71,0.009950330853168083,0.52
